name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Formosa 13,Coal,Proposed,2031,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 17,Domestic gas,Proposed,2046,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 16,Domestic gas,Proposed,2037,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 18,Imported LNG,Proposed,2043,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 16,Imported LNG,Proposed,2044,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 14,Imported LNG,Proposed,2039,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 14,Imported LNG,Proposed,2040,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 18,Coal,Proposed,2045,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 17,Coal,Proposed,2041,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 16,Coal,Proposed,2040,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 16,Coal,Proposed,2041,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 15,Coal,Proposed,2041,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 15,Coal,Proposed,2042,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 14,Coal,Proposed,2032,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 18,Domestic gas,Proposed,2047,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 17,Domestic gas,Proposed,2038,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 19,Imported LNG,Proposed,2044,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 17,Imported LNG,Proposed,2045,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 15,Imported LNG,Proposed,2040,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 15,Imported LNG,Proposed,2041,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 19,Coal,Proposed,2046,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 18,Coal,Proposed,2042,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 17,Coal,Proposed,2041,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 17,Coal,Proposed,2042,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 16,Coal,Proposed,2042,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 16,Coal,Proposed,2043,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 15,Coal,Proposed,2033,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 19,Domestic gas,Proposed,2048,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 18,Domestic gas,Proposed,2039,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 20,Imported LNG,Proposed,2045,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 18,Imported LNG,Proposed,2046,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 16,Imported LNG,Proposed,2041,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 16,Imported LNG,Proposed,2042,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 20,Coal,Proposed,2047,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 19,Coal,Proposed,2043,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 18,Coal,Proposed,2042,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 18,Coal,Proposed,2043,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 17,Coal,Proposed,2043,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 17,Coal,Proposed,2044,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 16,Coal,Proposed,2034,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 20,Domestic gas,Proposed,2049,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 19,Domestic gas,Proposed,2040,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 21,Imported LNG,Proposed,2046,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 19,Imported LNG,Proposed,2047,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 17,Imported LNG,Proposed,2042,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 17,Imported LNG,Proposed,2043,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 21,Coal,Proposed,2048,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 20,Coal,Proposed,2044,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 19,Coal,Proposed,2043,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 19,Coal,Proposed,2044,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 18,Coal,Proposed,2044,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 18,Coal,Proposed,2045,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 17,Coal,Proposed,2035,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 21,Domestic gas,Proposed,2050,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 20,Domestic gas,Proposed,2041,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 22,Imported LNG,Proposed,2047,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 20,Imported LNG,Proposed,2048,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 18,Imported LNG,Proposed,2043,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 18,Imported LNG,Proposed,2044,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 22,Coal,Proposed,2049,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 21,Coal,Proposed,2045,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 20,Coal,Proposed,2044,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 20,Coal,Proposed,2045,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 19,Coal,Proposed,2045,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 19,Coal,Proposed,2046,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 18,Coal,Proposed,2036,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 22,Domestic gas,Proposed,2051,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 21,Domestic gas,Proposed,2042,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 23,Imported LNG,Proposed,2048,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 21,Imported LNG,Proposed,2049,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 19,Imported LNG,Proposed,2044,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 19,Imported LNG,Proposed,2045,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 23,Coal,Proposed,2050,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 22,Coal,Proposed,2046,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 21,Coal,Proposed,2045,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 21,Coal,Proposed,2046,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 20,Coal,Proposed,2046,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 20,Coal,Proposed,2047,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 19,Coal,Proposed,2037,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 23,Domestic gas,Proposed,2052,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 22,Domestic gas,Proposed,2043,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 24,Imported LNG,Proposed,2049,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 22,Imported LNG,Proposed,2050,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 20,Imported LNG,Proposed,2045,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 20,Imported LNG,Proposed,2046,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 24,Coal,Proposed,2051,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 23,Coal,Proposed,2047,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 22,Coal,Proposed,2046,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 22,Coal,Proposed,2047,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 21,Coal,Proposed,2047,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 21,Coal,Proposed,2048,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 20,Coal,Proposed,2038,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 24,Domestic gas,Proposed,2053,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 23,Domestic gas,Proposed,2044,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 25,Imported LNG,Proposed,2050,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 23,Imported LNG,Proposed,2051,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 21,Imported LNG,Proposed,2046,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 21,Imported LNG,Proposed,2047,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 25,Coal,Proposed,2052,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 24,Coal,Proposed,2048,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 23,Coal,Proposed,2047,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 23,Coal,Proposed,2048,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 22,Coal,Proposed,2048,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 22,Coal,Proposed,2049,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 21,Coal,Proposed,2039,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 25,Domestic gas,Proposed,2054,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 24,Domestic gas,Proposed,2045,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 26,Imported LNG,Proposed,2051,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 24,Imported LNG,Proposed,2052,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 22,Imported LNG,Proposed,2047,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 22,Imported LNG,Proposed,2048,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 26,Coal,Proposed,2053,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 25,Coal,Proposed,2049,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 24,Coal,Proposed,2048,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 24,Coal,Proposed,2049,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 23,Coal,Proposed,2049,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 23,Coal,Proposed,2050,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 22,Coal,Proposed,2040,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 26,Domestic gas,Proposed,2055,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 25,Domestic gas,Proposed,2046,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 27,Imported LNG,Proposed,2052,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 25,Imported LNG,Proposed,2053,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 23,Imported LNG,Proposed,2048,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 23,Imported LNG,Proposed,2049,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 27,Coal,Proposed,2054,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 26,Coal,Proposed,2050,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 25,Coal,Proposed,2049,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 25,Coal,Proposed,2050,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 24,Coal,Proposed,2050,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 24,Coal,Proposed,2051,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 23,Coal,Proposed,2041,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 27,Domestic gas,Proposed,2056,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 26,Domestic gas,Proposed,2047,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 28,Imported LNG,Proposed,2053,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 26,Imported LNG,Proposed,2054,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 24,Imported LNG,Proposed,2049,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 24,Imported LNG,Proposed,2050,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 28,Coal,Proposed,2055,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 27,Coal,Proposed,2051,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 26,Coal,Proposed,2050,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 26,Coal,Proposed,2051,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 25,Coal,Proposed,2051,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 25,Coal,Proposed,2052,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 24,Coal,Proposed,2042,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 28,Domestic gas,Proposed,2057,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 27,Domestic gas,Proposed,2048,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 29,Imported LNG,Proposed,2054,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 27,Imported LNG,Proposed,2055,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 25,Imported LNG,Proposed,2050,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 25,Imported LNG,Proposed,2051,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 29,Coal,Proposed,2056,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 28,Coal,Proposed,2052,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 27,Coal,Proposed,2051,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 27,Coal,Proposed,2052,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 26,Coal,Proposed,2052,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 26,Coal,Proposed,2053,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 25,Coal,Proposed,2043,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 29,Domestic gas,Proposed,2058,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 28,Domestic gas,Proposed,2049,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 30,Imported LNG,Proposed,2055,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 28,Imported LNG,Proposed,2056,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 26,Imported LNG,Proposed,2051,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 26,Imported LNG,Proposed,2052,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 30,Coal,Proposed,2057,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 29,Coal,Proposed,2053,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 28,Coal,Proposed,2052,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 28,Coal,Proposed,2053,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 27,Coal,Proposed,2053,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 27,Coal,Proposed,2054,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 26,Coal,Proposed,2044,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 30,Domestic gas,Proposed,2059,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 29,Domestic gas,Proposed,2050,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 31,Imported LNG,Proposed,2056,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 29,Imported LNG,Proposed,2057,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 27,Imported LNG,Proposed,2051,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 27,Imported LNG,Proposed,2052,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 31,Coal,Proposed,2058,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 30,Coal,Proposed,2054,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 29,Coal,Proposed,2053,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 29,Coal,Proposed,2054,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 28,Coal,Proposed,2054,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 28,Coal,Proposed,2055,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 27,Coal,Proposed,2045,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 31,Domestic gas,Proposed,2060,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 30,Domestic gas,Proposed,2051,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 32,Imported LNG,Proposed,2057,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 30,Imported LNG,Proposed,2058,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 28,Imported LNG,Proposed,2052,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 28,Imported LNG,Proposed,2053,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 32,Coal,Proposed,2059,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 31,Coal,Proposed,2055,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 30,Coal,Proposed,2054,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 30,Coal,Proposed,2055,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 29,Coal,Proposed,2055,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 29,Coal,Proposed,2056,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 28,Coal,Proposed,2046,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 32,Domestic gas,Proposed,2061,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 31,Domestic gas,Proposed,2052,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 33,Imported LNG,Proposed,2058,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 31,Imported LNG,Proposed,2059,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 29,Imported LNG,Proposed,2053,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 29,Imported LNG,Proposed,2054,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 33,Coal,Proposed,2060,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 32,Coal,Proposed,2056,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 31,Coal,Proposed,2055,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 31,Coal,Proposed,2056,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 30,Coal,Proposed,2056,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 30,Coal,Proposed,2057,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 29,Coal,Proposed,2047,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 33,Domestic gas,Proposed,2062,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 32,Domestic gas,Proposed,2053,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 34,Imported LNG,Proposed,2059,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 32,Imported LNG,Proposed,2060,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 30,Imported LNG,Proposed,2054,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 30,Imported LNG,Proposed,2055,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 34,Coal,Proposed,2061,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 33,Coal,Proposed,2057,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 32,Coal,Proposed,2056,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 32,Coal,Proposed,2057,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 31,Coal,Proposed,2057,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 31,Coal,Proposed,2058,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 30,Coal,Proposed,2048,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 34,Domestic gas,Proposed,2063,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 33,Domestic gas,Proposed,2054,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 35,Imported LNG,Proposed,2060,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 33,Imported LNG,Proposed,2061,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 31,Imported LNG,Proposed,2055,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 31,Imported LNG,Proposed,2056,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 35,Coal,Proposed,2062,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 34,Coal,Proposed,2058,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 32,Coal,Proposed,2057,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 33,Coal,Proposed,2058,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 32,Coal,Proposed,2058,Ha Tinh,1200.0,,,BOT project.
Nhà máy Nhiệt điện Nghi Sơn 32,Coal,Proposed,2059,Thanh Hoa,1200.0,,,BOT project.
Nhà máy Nhiệt điện Formosa 31,Coal,Proposed,2049,Ha Tinh,600.0,,,Industrial plant with power generation.
Nhà máy Nhiệt điện Cà Mau 35,Domestic gas,Proposed,2064,Ca Mau,600.0,,,
Nhà máy Nhiệt điện Phú Mỹ 34,Domestic gas,Proposed,2055,Ba Ria-Vung Tau,750.0,,,
Nhà máy Nhiệt điện Nhơn Trạch 36,Imported LNG,Proposed,2061,Dong Nai,1500.0,,,
Nhà máy Nhiệt điện Sơn Mỹ 34,Imported LNG,Proposed,2062,Binh Thuan,2000.0,,,
Nhà máy Nhiệt điện Quảng Ninh 32,Imported LNG,Proposed,2056,Quang Ninh,1500.0,,,
Nhà máy Nhiệt điện Hải Lăng 32,Imported LNG,Proposed,2057,Quang Tri,1500.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 36,Coal,Proposed,2063,Binh Thuan,600.0,,,BOT project.
Nhà máy Nhiệt điện Duyên Hải 35,Coal,Proposed,2059,Tra Vinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Mông Dương 33,Coal,Proposed,2057,Quang Ninh,600.0,,,BOT project.
Nhà máy Nhiệt điện Nam Dinh 34,Coal,Proposed,2059,Nam Dinh,600.0,,,BOT project.
Nhà máy Nhiệt điện Vũng Áng 33,Coal,Proposed,2059,Ha Tinh,1200.0,,,BOT project.
